,,PressureMeas_1m,,TAStat155_1m_1,,RHStat155_1m_1,,SRMeasQMS101R_1m,,PRMeasQMR101_1,,QFE_1m,,QNH_1m,,WS_1m,,WD_1m,,TGMeasQMT103_1m,
2/5/25 2:17:06 AM,VALID,1009.355,VALID,26.107,VALID,86.225,VALID,363.783,VALID,0.0,VALID,1009.355,VALID,1009.355,VALID,2.944,VALID,313.896,INVALID,0.0,
2/5/25 2:18:06 AM,VALID,1009.375,VALID,26.188,VALID,87.103,VALID,365.141,VALID,0.0,VALID,1009.375,VALID,1009.375,VALID,3.362,VALID,301.866,INVALID,0.0,
2/5/25 2:19:06 AM,VALID,1009.422,VALID,26.24,VALID,86.58,VALID,365.431,VALID,0.0,VALID,1009.422,VALID,1009.422,VALID,3.234,VALID,301.051,INVALID,0.0,
2/5/25 2:20:06 AM,VALID,1009.441,VALID,26.208,VALID,85.658,VALID,365.498,VALID,0.0,VALID,1009.441,VALID,1009.441,VALID,3.28,VALID,309.578,INVALID,0.0,
2/5/25 2:21:06 AM,VALID,1009.425,VALID,26.176,VALID,85.462,VALID,365.627,VALID,0.0,VALID,1009.425,VALID,1009.425,VALID,3.249,VALID,317.007,INVALID,0.0,
2/5/25 2:22:06 AM,VALID,1009.454,VALID,26.13,VALID,85.781,VALID,367.734,VALID,0.0,VALID,1009.454,VALID,1009.454,VALID,3.22,VALID,306.73,INVALID,0.0,
2/5/25 2:23:06 AM,VALID,1009.477,VALID,26.123,VALID,86.107,VALID,369.502,VALID,0.0,VALID,1009.477,VALID,1009.477,VALID,3.219,VALID,310.881,INVALID,0.0,
2/5/25 2:24:06 AM,VALID,1009.477,VALID,26.153,VALID,86.343,VALID,371.495,VALID,0.0,VALID,1009.477,VALID,1009.477,VALID,2.883,VALID,300.553,INVALID,0.0,
2/5/25 2:25:06 AM,VALID,1009.459,VALID,26.139,VALID,86.203,VALID,373.2,VALID,0.0,VALID,1009.459,VALID,1009.459,VALID,3.469,VALID,304.57,INVALID,0.0,
2/5/25 2:26:06 AM,VALID,1009.446,VALID,26.089,VALID,85.322,VALID,374.889,VALID,0.0,VALID,1009.446,VALID,1009.446,VALID,3.007,VALID,307.173,INVALID,0.0,
2/5/25 2:27:06 AM,VALID,1009.427,VALID,26.141,VALID,86.684,VALID,377.516,VALID,0.0,VALID,1009.427,VALID,1009.427,VALID,2.947,VALID,296.702,INVALID,0.0,
2/5/25 2:28:06 AM,VALID,1009.417,VALID,26.208,VALID,86.708,VALID,378.371,VALID,0.0,VALID,1009.417,VALID,1009.417,VALID,2.951,VALID,312.496,INVALID,0.0,
2/5/25 2:29:06 AM,VALID,1009.352,VALID,26.249,VALID,86.558,VALID,378.964,VALID,0.0,VALID,1009.352,VALID,1009.352,VALID,3.356,VALID,314.52,INVALID,0.0,
2/5/25 2:30:06 AM,VALID,1009.342,VALID,26.236,VALID,85.775,VALID,378.313,VALID,0.0,VALID,1009.342,VALID,1009.342,VALID,2.895,VALID,314.667,INVALID,0.0,
2/5/25 2:31:06 AM,VALID,1009.317,VALID,26.231,VALID,86.576,VALID,378.603,VALID,0.0,VALID,1009.317,VALID,1009.317,VALID,3.031,VALID,313.954,INVALID,0.0,
2/5/25 2:32:06 AM,VALID,1009.321,VALID,26.248,VALID,86.15,VALID,378.355,VALID,0.0,VALID,1009.321,VALID,1009.321,VALID,2.948,VALID,305.546,INVALID,0.0,
2/5/25 2:33:06 AM,VALID,1009.322,VALID,26.35,VALID,87.28,VALID,378.523,VALID,0.0,VALID,1009.322,VALID,1009.322,VALID,2.452,VALID,311.682,INVALID,0.0,
2/5/25 2:34:06 AM,VALID,1009.311,VALID,26.443,VALID,86.263,VALID,376.29,VALID,0.0,VALID,1009.311,VALID,1009.311,VALID,2.532,VALID,315.066,INVALID,0.0,
2/5/25 2:35:06 AM,VALID,1009.312,VALID,26.445,VALID,85.143,VALID,374.041,VALID,0.0,VALID,1009.312,VALID,1009.312,VALID,2.629,VALID,311.135,INVALID,0.0,
2/5/25 2:36:06 AM,VALID,1009.328,VALID,26.44,VALID,85.643,VALID,373.366,VALID,0.0,VALID,1009.328,VALID,1009.328,VALID,2.643,VALID,314.948,INVALID,0.0,
2/5/25 2:37:06 AM,VALID,1009.336,VALID,26.445,VALID,85.149,VALID,371.835,VALID,0.0,VALID,1009.336,VALID,1009.336,VALID,2.49,VALID,318.984,INVALID,0.0,
2/5/25 2:38:06 AM,VALID,1009.333,VALID,26.489,VALID,86.296,VALID,371.775,VALID,0.0,VALID,1009.333,VALID,1009.333,VALID,3.056,VALID,324.346,INVALID,0.0,
2/5/25 2:39:06 AM,VALID,1009.305,VALID,26.545,VALID,85.143,VALID,368.921,VALID,0.0,VALID,1009.305,VALID,1009.305,VALID,2.971,VALID,321.579,INVALID,0.0,
2/5/25 2:40:06 AM,VALID,1009.305,VALID,26.541,VALID,84.814,VALID,368.499,VALID,0.0,VALID,1009.305,VALID,1009.305,VALID,2.521,VALID,313.705,INVALID,0.0,
2/5/25 2:41:06 AM,VALID,1009.281,VALID,26.6,VALID,85.74,VALID,367.968,VALID,0.0,VALID,1009.281,VALID,1009.281,VALID,4.194,VALID,304.266,INVALID,0.0,
2/5/25 2:42:06 AM,VALID,1009.304,VALID,26.619,VALID,84.798,VALID,365.708,VALID,0.0,VALID,1009.304,VALID,1009.304,VALID,3.875,VALID,306.768,INVALID,0.0,
2/5/25 2:43:06 AM,VALID,1009.307,VALID,26.539,VALID,84.344,VALID,366.377,VALID,0.0,VALID,1009.307,VALID,1009.307,VALID,3.961,VALID,301.927,INVALID,0.0,
2/5/25 2:44:06 AM,VALID,1009.304,VALID,26.539,VALID,84.804,VALID,367.022,VALID,0.0,VALID,1009.304,VALID,1009.304,VALID,4.042,VALID,294.869,INVALID,0.0,
2/5/25 2:45:06 AM,VALID,1009.286,VALID,26.501,VALID,84.68,VALID,368.411,VALID,0.0,VALID,1009.286,VALID,1009.286,VALID,3.646,VALID,302.515,INVALID,0.0,
2/5/25 2:46:06 AM,VALID,1009.278,VALID,26.455,VALID,84.7,VALID,370.046,VALID,0.0,VALID,1009.278,VALID,1009.278,VALID,3.574,VALID,297.27,INVALID,0.0,
2/5/25 2:47:06 AM,VALID,1009.26,VALID,26.479,VALID,84.88,VALID,369.073,VALID,0.0,VALID,1009.26,VALID,1009.26,VALID,3.099,VALID,298.625,INVALID,0.0,
2/5/25 2:48:06 AM,VALID,1009.247,VALID,26.583,VALID,85.749,VALID,371.939,VALID,0.0,VALID,1009.247,VALID,1009.247,VALID,3.431,VALID,300.809,INVALID,0.0,
2/5/25 2:49:06 AM,VALID,1009.191,VALID,26.638,VALID,84.326,VALID,369.128,VALID,0.0,VALID,1009.191,VALID,1009.191,VALID,4.239,VALID,306.56,INVALID,0.0,
2/5/25 2:50:06 AM,VALID,1009.231,VALID,26.57,VALID,84.003,VALID,370.078,VALID,0.0,VALID,1009.231,VALID,1009.231,VALID,3.183,VALID,308.593,INVALID,0.0,
2/5/25 2:51:06 AM,VALID,1009.194,VALID,26.645,VALID,85.471,VALID,371.296,VALID,0.0,VALID,1009.194,VALID,1009.194,VALID,4.261,VALID,309.187,INVALID,0.0,
2/5/25 2:52:06 AM,VALID,1009.237,VALID,26.704,VALID,84.093,VALID,370.342,VALID,0.0,VALID,1009.237,VALID,1009.237,VALID,3.513,VALID,290.846,INVALID,0.0,
2/5/25 2:53:06 AM,VALID,1009.249,VALID,26.758,VALID,84.792,VALID,370.458,VALID,0.0,VALID,1009.249,VALID,1009.249,VALID,3.417,VALID,297.869,INVALID,0.0,
2/5/25 2:54:06 AM,VALID,1009.27,VALID,26.834,VALID,84.264,VALID,368.766,VALID,0.0,VALID,1009.27,VALID,1009.27,VALID,4.09,VALID,291.259,INVALID,0.0,
2/5/25 2:55:06 AM,VALID,1009.252,VALID,26.769,VALID,83.408,VALID,368.62,VALID,0.0,VALID,1009.252,VALID,1009.252,VALID,3.914,VALID,287.993,INVALID,0.0,
2/5/25 2:56:06 AM,VALID,1009.26,VALID,26.793,VALID,84.593,VALID,369.134,VALID,0.0,VALID,1009.26,VALID,1009.26,VALID,4.05,VALID,292.059,INVALID,0.0,
2/5/25 2:57:06 AM,VALID,1009.275,VALID,26.829,VALID,84.258,VALID,368.966,VALID,0.0,VALID,1009.275,VALID,1009.275,VALID,4.138,VALID,308.138,INVALID,0.0,
2/5/25 2:58:06 AM,VALID,1009.289,VALID,26.816,VALID,84.171,VALID,369.78,VALID,0.0,VALID,1009.289,VALID,1009.289,VALID,3.175,VALID,308.918,INVALID,0.0,
2/5/25 2:59:06 AM,VALID,1009.288,VALID,26.889,VALID,85.506,VALID,371.459,VALID,0.0,VALID,1009.288,VALID,1009.288,VALID,3.269,VALID,297.519,INVALID,0.0,
2/5/25 3:00:06 AM,VALID,1009.276,VALID,26.938,VALID,84.094,VALID,370.078,VALID,0.0,VALID,1009.276,VALID,1009.276,VALID,4.459,VALID,299.808,INVALID,0.0,
2/5/25 3:01:06 AM,VALID,1009.293,VALID,26.877,VALID,83.477,VALID,370.755,VALID,0.0,VALID,1009.293,VALID,1009.293,VALID,4.257,VALID,299.429,INVALID,0.0,
2/5/25 3:02:06 AM,VALID,1009.311,VALID,26.822,VALID,83.723,VALID,372.012,VALID,0.0,VALID,1009.311,VALID,1009.311,VALID,4.226,VALID,295.713,INVALID,0.0,
2/5/25 3:03:06 AM,VALID,1009.307,VALID,26.813,VALID,83.645,VALID,373.34,VALID,0.0,VALID,1009.307,VALID,1009.307,VALID,3.468,VALID,300.469,INVALID,0.0,
2/5/25 3:04:06 AM,VALID,1009.315,VALID,26.847,VALID,84.48,VALID,375.016,VALID,0.0,VALID,1009.315,VALID,1009.315,VALID,3.717,VALID,303.455,INVALID,0.0,
2/5/25 3:05:06 AM,VALID,1009.269,VALID,26.95,VALID,84.484,VALID,374.719,VALID,0.0,VALID,1009.269,VALID,1009.269,VALID,3.918,VALID,306.328,INVALID,0.0,
2/5/25 3:06:06 AM,VALID,1009.271,VALID,27.018,VALID,84.518,VALID,375.06,VALID,0.0,VALID,1009.271,VALID,1009.271,VALID,4.492,VALID,294.801,INVALID,0.0,
2/5/25 3:07:06 AM,VALID,1009.282,VALID,26.981,VALID,82.614,VALID,373.609,VALID,0.0,VALID,1009.282,VALID,1009.282,VALID,5.07,VALID,294.583,INVALID,0.0,
2/5/25 3:56:06 AM,VALID,1009.051,INVALID,0.0,INVALID,0.0,VALID,597.825,VALID,0.0,INVALID,0.0,INVALID,0.0,VALID,1.338,VALID,121.79,INVALID,0.0,
2/5/25 3:57:06 AM,VALID,1009.036,INVALID,0.0,INVALID,0.0,VALID,630.545,VALID,0.0,INVALID,0.0,INVALID,0.0,VALID,1.881,VALID,92.903,INVALID,0.0,
2/5/25 3:58:06 AM,VALID,1009.037,INVALID,0.0,INVALID,0.0,VALID,617.904,VALID,0.0,INVALID,0.0,INVALID,0.0,VALID,1.617,VALID,102.002,INVALID,0.0,
2/5/25 3:59:06 AM,VALID,1009.007,INVALID,0.0,INVALID,0.0,VALID,868.599,VALID,0.0,INVALID,0.0,INVALID,0.0,VALID,1.836,VALID,84.094,INVALID,0.0,
2/5/25 4:00:06 AM,VALID,1008.961,INVALID,0.0,INVALID,0.0,VALID,700.492,VALID,0.0,INVALID,0.0,INVALID,0.0,VALID,3.028,VALID,76.706,INVALID,0.0,
2/5/25 4:01:06 AM,VALID,1009.007,VALID,28.565,VALID,78.052,VALID,526.491,VALID,0.0,VALID,1009.007,VALID,1009.007,VALID,1.936,VALID,79.642,INVALID,0.0,
2/5/25 4:02:06 AM,VALID,1008.987,VALID,28.492,VALID,78.634,VALID,494.55,VALID,0.0,VALID,1008.987,VALID,1008.987,VALID,2.671,VALID,92.699,INVALID,0.0,
2/5/25 4:03:06 AM,VALID,1008.986,VALID,28.357,VALID,76.721,VALID,532.013,VALID,0.0,VALID,1008.986,VALID,1008.986,VALID,1.79,VALID,117.964,VALID,31.711,
2/5/25 4:04:06 AM,VALID,1008.978,VALID,28.216,VALID,78.009,VALID,868.858,VALID,0.0,VALID,1008.978,VALID,1008.978,VALID,2.084,VALID,80.719,VALID,28.331,
2/5/25 4:05:06 AM,VALID,1008.983,VALID,28.181,VALID,79.875,VALID,633.423,VALID,0.0,VALID,1008.983,VALID,1008.983,VALID,2.372,VALID,94.084,VALID,28.323,
2/5/25 4:06:06 AM,VALID,1009.01,VALID,28.167,VALID,79.255,VALID,760.009,VALID,0.0,VALID,1009.01,VALID,1009.01,VALID,2.114,VALID,92.275,VALID,28.516,
2/5/25 4:07:06 AM,VALID,1008.999,VALID,28.159,VALID,78.765,VALID,657.603,VALID,0.0,VALID,1008.999,VALID,1008.999,VALID,2.326,VALID,93.15,VALID,28.728,
2/5/25 4:08:06 AM,VALID,1008.966,VALID,28.119,VALID,78.612,VALID,739.845,VALID,0.0,VALID,1008.966,VALID,1008.966,VALID,2.446,VALID,74.717,VALID,28.766,
2/5/25 4:09:06 AM,VALID,1008.95,VALID,28.099,VALID,78.944,VALID,554.108,VALID,0.0,VALID,1008.95,VALID,1008.95,VALID,2.023,VALID,83.03,VALID,28.702,
2/5/25 4:10:06 AM,VALID,1008.927,VALID,28.091,VALID,78.966,VALID,1315.795,VALID,0.0,VALID,1008.927,VALID,1008.927,VALID,2.211,VALID,108.497,VALID,28.994,
2/5/25 4:11:06 AM,VALID,1008.877,VALID,28.09,VALID,78.557,VALID,841.036,VALID,0.0,VALID,1008.877,VALID,1008.877,VALID,2.531,VALID,115.334,VALID,29.218,
2/5/25 4:12:06 AM,VALID,1008.875,VALID,28.079,VALID,78.227,VALID,463.27,VALID,0.0,VALID,1008.875,VALID,1008.875,VALID,2.631,VALID,91.261,VALID,29.033,
2/5/25 4:13:06 AM,VALID,1008.861,VALID,28.107,VALID,80.097,VALID,653.033,VALID,0.0,VALID,1008.861,VALID,1008.861,VALID,2.038,VALID,89.368,VALID,28.998,
2/5/25 4:14:06 AM,VALID,1008.87,VALID,28.171,VALID,79.406,VALID,840.615,VALID,0.0,VALID,1008.87,VALID,1008.87,VALID,2.062,VALID,109.309,VALID,29.206,
2/5/25 4:15:06 AM,VALID,1008.822,VALID,28.232,VALID,79.071,VALID,649.265,VALID,0.0,VALID,1008.822,VALID,1008.822,VALID,2.034,VALID,109.624,VALID,29.146,
2/5/25 4:16:06 AM,VALID,1008.808,VALID,28.301,VALID,78.811,VALID,727.067,VALID,0.0,VALID,1008.808,VALID,1008.808,VALID,2.311,VALID,105.209,VALID,29.281,
2/5/25 4:17:06 AM,VALID,1008.802,VALID,28.324,VALID,77.054,VALID,483.168,VALID,0.0,VALID,1008.802,VALID,1008.802,VALID,1.879,VALID,122.537,VALID,29.253,
2/5/25 4:18:06 AM,VALID,1008.787,VALID,28.353,VALID,77.552,VALID,441.858,VALID,0.0,VALID,1008.787,VALID,1008.787,VALID,1.346,VALID,124.75,VALID,29.201,
2/5/25 4:19:06 AM,VALID,1008.796,VALID,28.358,VALID,77.117,VALID,772.503,VALID,0.0,VALID,1008.796,VALID,1008.796,VALID,1.753,VALID,105.515,VALID,29.353,
2/5/25 4:20:06 AM,VALID,1008.785,VALID,28.405,VALID,78.428,VALID,902.973,VALID,0.0,VALID,1008.785,VALID,1008.785,VALID,1.428,VALID,105.113,VALID,29.456,
2/5/25 4:21:06 AM,VALID,1008.749,VALID,28.506,VALID,78.085,VALID,702.996,VALID,0.0,VALID,1008.749,VALID,1008.749,VALID,1.929,VALID,94.352,VALID,29.519,
2/5/25 4:22:06 AM,VALID,1008.732,VALID,28.586,VALID,77.319,VALID,1017.493,VALID,0.0,VALID,1008.732,VALID,1008.732,VALID,1.995,VALID,122.142,VALID,29.538,
2/5/25 4:23:06 AM,VALID,1008.709,VALID,28.634,VALID,75.533,VALID,1117.872,VALID,0.0,VALID,1008.709,VALID,1008.709,VALID,1.791,VALID,147.184,VALID,29.662,
2/5/25 4:24:06 AM,VALID,1008.704,VALID,28.666,VALID,75.987,VALID,1144.265,VALID,0.0,VALID,1008.704,VALID,1008.704,VALID,2.149,VALID,114.887,VALID,29.785,
2/5/25 4:25:06 AM,VALID,1008.685,VALID,28.715,VALID,75.717,VALID,1157.482,VALID,0.0,VALID,1008.685,VALID,1008.685,VALID,2.245,VALID,109.553,VALID,29.853,
2/5/25 4:26:06 AM,VALID,1008.683,VALID,28.779,VALID,75.043,VALID,790.762,VALID,0.0,VALID,1008.683,VALID,1008.683,VALID,1.971,VALID,124.335,VALID,29.895,
2/5/25 4:27:06 AM,VALID,1008.683,VALID,28.769,VALID,73.871,VALID,718.48,VALID,0.0,VALID,1008.683,VALID,1008.683,VALID,1.946,VALID,104.28,VALID,29.886,
2/5/25 4:28:06 AM,VALID,1008.667,VALID,28.728,VALID,74.505,VALID,1055.661,VALID,0.0,VALID,1008.667,VALID,1008.667,VALID,1.685,VALID,99.731,VALID,30.004,
2/5/25 4:29:06 AM,VALID,1008.672,VALID,28.749,VALID,75.711,VALID,1163.03,VALID,0.0,VALID,1008.672,VALID,1008.672,VALID,1.416,VALID,114.732,VALID,30.22,
2/5/25 4:30:06 AM,VALID,1008.651,VALID,28.807,VALID,76.637,VALID,1227.64,VALID,0.0,VALID,1008.651,VALID,1008.651,VALID,1.228,VALID,99.29,VALID,30.352,
2/5/25 4:31:06 AM,VALID,1008.612,VALID,28.903,VALID,76.763,VALID,1037.515,VALID,0.0,VALID,1008.612,VALID,1008.612,VALID,2.219,VALID,113.436,VALID,30.462,
2/5/25 4:32:06 AM,VALID,1008.559,VALID,28.942,VALID,75.22,VALID,689.485,VALID,0.0,VALID,1008.559,VALID,1008.559,VALID,3.091,VALID,104.324,VALID,30.127,
2/5/25 4:33:06 AM,VALID,1008.563,VALID,28.955,VALID,74.944,VALID,499.079,VALID,0.0,VALID,1008.563,VALID,1008.563,VALID,2.75,VALID,112.238,VALID,30.048,
2/5/25 4:34:06 AM,VALID,1008.528,VALID,28.941,VALID,73.827,VALID,627.049,VALID,0.0,VALID,1008.528,VALID,1008.528,VALID,3.043,VALID,112.565,VALID,30.04,
2/5/25 4:35:06 AM,VALID,1008.475,VALID,28.863,VALID,73.865,VALID,696.247,VALID,0.0,VALID,1008.475,VALID,1008.475,VALID,3.017,VALID,113.991,VALID,30.135,
2/5/25 4:36:06 AM,VALID,1008.46,VALID,28.767,VALID,74.054,VALID,892.822,VALID,0.0,VALID,1008.46,VALID,1008.46,VALID,2.493,VALID,107.813,VALID,30.21,
2/5/25 4:37:06 AM,VALID,1008.44,VALID,28.827,VALID,74.515,VALID,1090.315,VALID,0.0,VALID,1008.44,VALID,1008.44,VALID,2.17,VALID,117.775,VALID,30.327,
2/5/25 4:38:06 AM,VALID,1008.401,VALID,29.047,VALID,74.242,VALID,784.065,VALID,0.0,VALID,1008.401,VALID,1008.401,VALID,2.296,VALID,117.178,VALID,30.375,
2/5/25 4:39:06 AM,VALID,1008.377,VALID,29.257,VALID,73.288,VALID,870.299,VALID,0.0,VALID,1008.377,VALID,1008.377,VALID,2.33,VALID,109.409,VALID,30.476,
2/5/25 4:40:06 AM,VALID,1008.357,VALID,29.349,VALID,72.319,VALID,609.567,VALID,0.0,VALID,1008.357,VALID,1008.357,VALID,1.77,VALID,112.025,VALID,30.483,
2/5/25 4:41:06 AM,VALID,1008.347,VALID,29.383,VALID,72.59,VALID,541.706,VALID,0.0,VALID,1008.347,VALID,1008.347,VALID,1.473,VALID,93.814,VALID,30.507,
2/5/25 4:42:06 AM,VALID,1008.354,VALID,29.502,VALID,72.536,VALID,647.918,VALID,0.0,VALID,1008.354,VALID,1008.354,VALID,1.715,VALID,116.469,VALID,30.47,
2/5/25 4:43:06 AM,VALID,1008.343,VALID,29.524,VALID,71.719,VALID,650.041,VALID,0.0,VALID,1008.343,VALID,1008.343,VALID,2.522,VALID,93.269,VALID,30.437,
2/5/25 4:44:06 AM,VALID,1008.313,VALID,29.448,VALID,72.128,VALID,591.79,VALID,0.0,VALID,1008.313,VALID,1008.313,VALID,2.669,VALID,81.829,VALID,30.475,
2/5/25 4:45:06 AM,VALID,1008.26,VALID,29.542,VALID,72.942,VALID,640.869,VALID,0.0,VALID,1008.26,VALID,1008.26,VALID,3.004,VALID,87.123,VALID,30.437,
2/5/25 4:46:06 AM,VALID,1008.262,VALID,29.454,VALID,70.014,VALID,646.669,VALID,0.0,VALID,1008.262,VALID,1008.262,VALID,3.439,VALID,108.046,VALID,30.373,
2/5/25 4:47:06 AM,VALID,1008.255,VALID,29.356,VALID,71.855,VALID,565.48,VALID,0.0,VALID,1008.255,VALID,1008.255,VALID,2.406,VALID,93.267,VALID,30.501,
2/5/25 4:48:06 AM,VALID,1008.256,VALID,29.387,VALID,72.388,VALID,440.683,VALID,0.0,VALID,1008.256,VALID,1008.256,VALID,2.075,VALID,101.538,VALID,30.532,
2/5/25 4:49:06 AM,VALID,1008.247,VALID,29.469,VALID,72.626,VALID,498.815,VALID,0.0,VALID,1008.247,VALID,1008.247,VALID,1.855,VALID,98.658,VALID,30.533,
2/5/25 4:50:06 AM,VALID,1008.178,VALID,29.388,VALID,71.947,VALID,599.087,VALID,0.0,VALID,1008.178,VALID,1008.178,VALID,2.556,VALID,92.23,VALID,30.497,
2/5/25 4:51:06 AM,VALID,1008.164,VALID,29.399,VALID,72.627,VALID,848.384,VALID,0.0,VALID,1008.164,VALID,1008.164,VALID,2.025,VALID,102.734,VALID,30.716,
2/5/25 4:52:06 AM,VALID,1008.114,VALID,29.293,VALID,71.835,VALID,1031.339,VALID,0.0,VALID,1008.114,VALID,1008.114,VALID,2.306,VALID,115.984,VALID,30.798,
2/5/25 4:53:06 AM,VALID,1008.099,VALID,29.233,VALID,72.84,VALID,871.817,VALID,0.0,VALID,1008.099,VALID,1008.099,VALID,1.3,VALID,107.768,VALID,30.96,
2/5/25 4:54:06 AM,VALID,1008.068,VALID,29.26,VALID,73.256,VALID,917.494,VALID,0.0,VALID,1008.068,VALID,1008.068,VALID,1.735,VALID,113.243,VALID,31.144,
2/5/25 4:55:06 AM,VALID,1008.028,VALID,29.303,VALID,73.915,VALID,503.219,VALID,0.0,VALID,1008.028,VALID,1008.028,VALID,2.237,VALID,98.087,VALID,31.009,
2/5/25 4:56:06 AM,VALID,1008.018,VALID,29.321,VALID,72.672,VALID,699.06,VALID,0.0,VALID,1008.018,VALID,1008.018,VALID,2.89,VALID,92.79,VALID,30.777,
2/5/25 4:57:06 AM,VALID,1007.994,VALID,29.288,VALID,72.129,VALID,857.105,VALID,0.0,VALID,1007.994,VALID,1007.994,VALID,1.754,VALID,117.365,VALID,30.963,
2/5/25 4:58:06 AM,VALID,1007.951,VALID,29.26,VALID,72.168,VALID,784.527,VALID,0.0,VALID,1007.951,VALID,1007.951,VALID,1.937,VALID,112.944,VALID,31.098,
2/5/25 4:59:06 AM,VALID,1007.905,VALID,29.29,VALID,73.191,VALID,675.304,VALID,0.0,VALID,1007.905,VALID,1007.905,VALID,2.518,VALID,96.751,VALID,31.031,
2/5/25 5:00:06 AM,VALID,1007.92,VALID,29.33,VALID,73.163,VALID,600.89,VALID,0.0,VALID,1007.92,VALID,1007.92,VALID,2.389,VALID,97.458,VALID,30.915,
2/5/25 5:01:06 AM,VALID,1007.905,VALID,29.326,VALID,73.235,VALID,621.97,VALID,0.0,VALID,1007.905,VALID,1007.905,VALID,2.294,VALID,92.919,VALID,30.944,
2/5/25 5:02:06 AM,VALID,1007.879,VALID,29.301,VALID,72.444,VALID,871.403,VALID,0.0,VALID,1007.879,VALID,1007.879,VALID,2.069,VALID,99.418,VALID,31.103,
2/5/25 5:03:06 AM,VALID,1007.838,VALID,29.302,VALID,73.235,VALID,799.038,VALID,0.0,VALID,1007.838,VALID,1007.838,VALID,2.291,VALID,85.508,VALID,31.163,
2/5/25 5:04:06 AM,VALID,1007.826,VALID,29.311,VALID,73.727,VALID,966.941,VALID,0.0,VALID,1007.826,VALID,1007.826,VALID,2.779,VALID,85.239,VALID,31.158,
2/5/25 5:05:06 AM,VALID,1007.777,VALID,29.286,VALID,72.773,VALID,1024.251,VALID,0.0,VALID,1007.777,VALID,1007.777,VALID,2.849,VALID,97.22,VALID,31.221,
2/5/25 5:06:06 AM,VALID,1007.769,VALID,29.301,VALID,72.851,VALID,716.161,VALID,0.0,VALID,1007.769,VALID,1007.769,VALID,1.728,VALID,102.095,VALID,31.356,
2/5/25 5:07:06 AM,VALID,1007.74,VALID,29.356,VALID,72.996,VALID,552.679,VALID,0.0,VALID,1007.74,VALID,1007.74,VALID,1.71,VALID,95.209,VALID,31.349,
2/5/25 5:08:06 AM,VALID,1007.669,VALID,29.386,VALID,72.79,VALID,614.496,VALID,0.0,VALID,1007.669,VALID,1007.669,VALID,2.585,VALID,91.036,VALID,31.333,
2/5/25 5:09:06 AM,VALID,1007.68,VALID,29.363,VALID,72.484,VALID,720.529,VALID,0.0,VALID,1007.68,VALID,1007.68,VALID,1.971,VALID,105.555,VALID,31.343,
2/5/25 5:10:06 AM,VALID,1007.654,VALID,29.373,VALID,72.931,VALID,881.903,VALID,0.0,VALID,1007.654,VALID,1007.654,VALID,2.217,VALID,111.588,VALID,31.471,
2/5/25 5:11:06 AM,VALID,1007.654,VALID,29.397,VALID,72.495,VALID,780.035,VALID,0.0,VALID,1007.654,VALID,1007.654,VALID,1.124,VALID,104.735,VALID,31.549,
2/5/25 5:12:06 AM,VALID,1007.61,VALID,29.411,VALID,72.499,VALID,734.685,VALID,0.0,VALID,1007.61,VALID,1007.61,VALID,2.163,VALID,111.967,VALID,31.659,
2/5/25 5:13:06 AM,VALID,1007.587,VALID,29.437,VALID,72.736,VALID,725.004,VALID,0.0,VALID,1007.587,VALID,1007.587,VALID,2.754,VALID,110.143,VALID,31.542,
2/5/25 5:14:06 AM,VALID,1007.576,VALID,29.475,VALID,72.503,VALID,710.501,VALID,0.0,VALID,1007.576,VALID,1007.576,VALID,1.855,VALID,137.903,VALID,31.538,
2/5/25 5:15:06 AM,VALID,1007.56,VALID,29.428,VALID,71.725,VALID,502.63,VALID,0.0,VALID,1007.56,VALID,1007.56,VALID,1.291,VALID,143.617,VALID,31.587,
2/5/25 5:16:06 AM,VALID,1007.536,VALID,29.384,VALID,71.65,VALID,499.745,VALID,0.0,VALID,1007.536,VALID,1007.536,VALID,3.121,VALID,119.869,VALID,31.536,
2/5/25 5:17:06 AM,VALID,1007.505,VALID,29.319,VALID,71.329,VALID,481.418,VALID,0.0,VALID,1007.505,VALID,1007.505,VALID,1.678,VALID,131.888,VALID,31.436,
2/5/25 5:18:06 AM,VALID,1007.46,VALID,29.293,VALID,71.914,VALID,489.747,VALID,0.0,VALID,1007.46,VALID,1007.46,VALID,0.97,VALID,117.169,VALID,31.504,
2/5/25 5:19:06 AM,VALID,1007.432,VALID,29.31,VALID,72.138,VALID,487.039,VALID,0.0,VALID,1007.432,VALID,1007.432,VALID,2.662,VALID,106.447,VALID,31.529,
2/5/25 5:20:06 AM,VALID,1007.389,VALID,29.292,VALID,72.516,VALID,478.948,VALID,0.0,VALID,1007.389,VALID,1007.389,VALID,2.725,VALID,104.889,VALID,31.416,
2/5/25 5:21:06 AM,VALID,1007.383,VALID,29.276,VALID,72.754,VALID,450.291,VALID,0.0,VALID,1007.383,VALID,1007.383,VALID,3.191,VALID,106.174,VALID,31.41,
2/5/25 5:22:06 AM,VALID,1007.383,VALID,29.272,VALID,72.179,VALID,444.799,VALID,0.0,VALID,1007.383,VALID,1007.383,VALID,2.156,VALID,134.299,VALID,31.372,
2/5/25 5:23:06 AM,VALID,1007.337,VALID,29.253,VALID,72.222,VALID,465.275,VALID,0.0,VALID,1007.337,VALID,1007.337,VALID,2.261,VALID,114.803,VALID,31.417,
